,Unnamed: 0,file,video,start,end,dur,activity,person_ID,inside,outside,pose,gaze
4665,4665,2019_0720_130228_050B.MP4_0_19_ID_6,2019_0720_130228_050B.MP4,0,19,19,dancing,6,2019_0720_130228_050B.MP4_16_18_ID_6,2019_0720_130228_049A.MP4_16_18_ID_6,2019_0720_130228_050B.MP4_16_18_ID_6_pose,2019_0720_130228_050B.MP4_16_18_ID_6_gaze
4666,4666,2019_0720_130228_050B.MP4_19_20_ID_6,2019_0720_130228_050B.MP4,19,20,1,checking mirror driver,6,2019_0720_130228_050B.MP4_19_20_ID_6,2019_0720_130228_049A.MP4_19_20_ID_6,2019_0720_130228_050B.MP4_19_20_ID_6_pose,2019_0720_130228_050B.MP4_19_20_ID_6_gaze
4667,4667,2019_0720_130228_050B.MP4_26_27_ID_6,2019_0720_130228_050B.MP4,26,27,1,checking mirror middle,6,2019_0720_130228_050B.MP4_26_27_ID_6,2019_0720_130228_049A.MP4_26_27_ID_6,2019_0720_130228_050B.MP4_26_27_ID_6_pose,2019_0720_130228_050B.MP4_26_27_ID_6_gaze
4668,4668,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_45_47_ID_6,2019_0720_130228_049A.MP4_45_47_ID_6,2019_0720_130228_050B.MP4_45_47_ID_6_pose,2019_0720_130228_050B.MP4_45_47_ID_6_gaze
4669,4669,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_47_49_ID_6,2019_0720_130228_049A.MP4_47_49_ID_6,2019_0720_130228_050B.MP4_47_49_ID_6_pose,2019_0720_130228_050B.MP4_47_49_ID_6_gaze
4670,4670,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_49_51_ID_6,2019_0720_130228_049A.MP4_49_51_ID_6,2019_0720_130228_050B.MP4_49_51_ID_6_pose,2019_0720_130228_050B.MP4_49_51_ID_6_gaze
4671,4671,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_51_53_ID_6,2019_0720_130228_049A.MP4_51_53_ID_6,2019_0720_130228_050B.MP4_51_53_ID_6_pose,2019_0720_130228_050B.MP4_51_53_ID_6_gaze
4672,4672,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_53_55_ID_6,2019_0720_130228_049A.MP4_53_55_ID_6,2019_0720_130228_050B.MP4_53_55_ID_6_pose,2019_0720_130228_050B.MP4_53_55_ID_6_gaze
4673,4673,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_55_57_ID_6,2019_0720_130228_049A.MP4_55_57_ID_6,2019_0720_130228_050B.MP4_55_57_ID_6_pose,2019_0720_130228_050B.MP4_55_57_ID_6_gaze
4674,4674,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_57_59_ID_6,2019_0720_130228_049A.MP4_57_59_ID_6,2019_0720_130228_050B.MP4_57_59_ID_6_pose,2019_0720_130228_050B.MP4_57_59_ID_6_gaze
4675,4675,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_59_61_ID_6,2019_0720_130228_049A.MP4_59_61_ID_6,2019_0720_130228_050B.MP4_59_61_ID_6_pose,2019_0720_130228_050B.MP4_59_61_ID_6_gaze
4676,4676,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_61_63_ID_6,2019_0720_130228_049A.MP4_61_63_ID_6,2019_0720_130228_050B.MP4_61_63_ID_6_pose,2019_0720_130228_050B.MP4_61_63_ID_6_gaze
4677,4677,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_63_65_ID_6,2019_0720_130228_049A.MP4_63_65_ID_6,2019_0720_130228_050B.MP4_63_65_ID_6_pose,2019_0720_130228_050B.MP4_63_65_ID_6_gaze
4678,4678,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_65_67_ID_6,2019_0720_130228_049A.MP4_65_67_ID_6,2019_0720_130228_050B.MP4_65_67_ID_6_pose,2019_0720_130228_050B.MP4_65_67_ID_6_gaze
4679,4679,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_67_69_ID_6,2019_0720_130228_049A.MP4_67_69_ID_6,2019_0720_130228_050B.MP4_67_69_ID_6_pose,2019_0720_130228_050B.MP4_67_69_ID_6_gaze
4680,4680,2019_0720_130228_050B.MP4_45_71_ID_6,2019_0720_130228_050B.MP4,45,71,26,dancing,6,2019_0720_130228_050B.MP4_69_71_ID_6,2019_0720_130228_049A.MP4_69_71_ID_6,2019_0720_130228_050B.MP4_69_71_ID_6_pose,2019_0720_130228_050B.MP4_69_71_ID_6_gaze
4681,4681,2019_0720_130228_050B.MP4_54_55_ID_6,2019_0720_130228_050B.MP4,54,55,1,checking mirror middle,6,2019_0720_130228_050B.MP4_54_55_ID_6,2019_0720_130228_049A.MP4_54_55_ID_6,2019_0720_130228_050B.MP4_54_55_ID_6_pose,2019_0720_130228_050B.MP4_54_55_ID_6_gaze
4682,4682,2019_0720_130228_050B.MP4_70_71_ID_6,2019_0720_130228_050B.MP4,70,71,1,checking mirror driver,6,2019_0720_130228_050B.MP4_70_71_ID_6,2019_0720_130228_049A.MP4_70_71_ID_6,2019_0720_130228_050B.MP4_70_71_ID_6_pose,2019_0720_130228_050B.MP4_70_71_ID_6_gaze
4683,4683,2019_0720_130228_050B.MP4_72_73_ID_6,2019_0720_130228_050B.MP4,72,73,1,checking mirror middle,6,2019_0720_130228_050B.MP4_72_73_ID_6,2019_0720_130228_049A.MP4_72_73_ID_6,2019_0720_130228_050B.MP4_72_73_ID_6_pose,2019_0720_130228_050B.MP4_72_73_ID_6_gaze
4684,4684,2019_0720_130228_050B.MP4_75_76_ID_6,2019_0720_130228_050B.MP4,75,76,1,checking mirror middle,6,2019_0720_130228_050B.MP4_75_76_ID_6,2019_0720_130228_049A.MP4_75_76_ID_6,2019_0720_130228_050B.MP4_75_76_ID_6_pose,2019_0720_130228_050B.MP4_75_76_ID_6_gaze
4685,4685,2019_0720_130228_050B.MP4_78_79_ID_6,2019_0720_130228_050B.MP4,78,79,1,checking speed stack,6,2019_0720_130228_050B.MP4_78_79_ID_6,2019_0720_130228_049A.MP4_78_79_ID_6,2019_0720_130228_050B.MP4_78_79_ID_6_pose,2019_0720_130228_050B.MP4_78_79_ID_6_gaze
4686,4686,2019_0720_130228_050B.MP4_79_80_ID_6,2019_0720_130228_050B.MP4,79,80,1,checking mirror middle,6,2019_0720_130228_050B.MP4_79_80_ID_6,2019_0720_130228_049A.MP4_79_80_ID_6,2019_0720_130228_050B.MP4_79_80_ID_6_pose,2019_0720_130228_050B.MP4_79_80_ID_6_gaze
4687,4687,2019_0720_130228_050B.MP4_89_90_ID_6,2019_0720_130228_050B.MP4,89,90,1,checking speed stack,6,2019_0720_130228_050B.MP4_89_90_ID_6,2019_0720_130228_049A.MP4_89_90_ID_6,2019_0720_130228_050B.MP4_89_90_ID_6_pose,2019_0720_130228_050B.MP4_89_90_ID_6_gaze
4688,4688,2019_0720_130228_050B.MP4_91_92_ID_6,2019_0720_130228_050B.MP4,91,92,1,checking mirror middle,6,2019_0720_130228_050B.MP4_91_92_ID_6,2019_0720_130228_049A.MP4_91_92_ID_6,2019_0720_130228_050B.MP4_91_92_ID_6_pose,2019_0720_130228_050B.MP4_91_92_ID_6_gaze
4689,4689,2019_0720_130228_050B.MP4_102_103_ID_6,2019_0720_130228_050B.MP4,102,103,1,checking speed stack,6,2019_0720_130228_050B.MP4_102_103_ID_6,2019_0720_130228_049A.MP4_102_103_ID_6,2019_0720_130228_050B.MP4_102_103_ID_6_pose,2019_0720_130228_050B.MP4_102_103_ID_6_gaze
4690,4690,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_129_131_ID_6,2019_0720_130228_049A.MP4_129_131_ID_6,2019_0720_130228_050B.MP4_129_131_ID_6_pose,2019_0720_130228_050B.MP4_129_131_ID_6_gaze
4691,4691,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_131_133_ID_6,2019_0720_130228_049A.MP4_131_133_ID_6,2019_0720_130228_050B.MP4_131_133_ID_6_pose,2019_0720_130228_050B.MP4_131_133_ID_6_gaze
4692,4692,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_133_135_ID_6,2019_0720_130228_049A.MP4_133_135_ID_6,2019_0720_130228_050B.MP4_133_135_ID_6_pose,2019_0720_130228_050B.MP4_133_135_ID_6_gaze
4693,4693,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_135_137_ID_6,2019_0720_130228_049A.MP4_135_137_ID_6,2019_0720_130228_050B.MP4_135_137_ID_6_pose,2019_0720_130228_050B.MP4_135_137_ID_6_gaze
4694,4694,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_137_139_ID_6,2019_0720_130228_049A.MP4_137_139_ID_6,2019_0720_130228_050B.MP4_137_139_ID_6_pose,2019_0720_130228_050B.MP4_137_139_ID_6_gaze
4695,4695,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_139_141_ID_6,2019_0720_130228_049A.MP4_139_141_ID_6,2019_0720_130228_050B.MP4_139_141_ID_6_pose,2019_0720_130228_050B.MP4_139_141_ID_6_gaze
4696,4696,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_141_143_ID_6,2019_0720_130228_049A.MP4_141_143_ID_6,2019_0720_130228_050B.MP4_141_143_ID_6_pose,2019_0720_130228_050B.MP4_141_143_ID_6_gaze
4697,4697,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_143_145_ID_6,2019_0720_130228_049A.MP4_143_145_ID_6,2019_0720_130228_050B.MP4_143_145_ID_6_pose,2019_0720_130228_050B.MP4_143_145_ID_6_gaze
4698,4698,2019_0720_130228_050B.MP4_129_147_ID_6,2019_0720_130228_050B.MP4,129,147,18,dancing,6,2019_0720_130228_050B.MP4_145_147_ID_6,2019_0720_130228_049A.MP4_145_147_ID_6,2019_0720_130228_050B.MP4_145_147_ID_6_pose,2019_0720_130228_050B.MP4_145_147_ID_6_gaze
4699,4699,2019_0720_130228_050B.MP4_147_148_ID_6,2019_0720_130228_050B.MP4,147,148,1,checking mirror driver,6,2019_0720_130228_050B.MP4_147_148_ID_6,2019_0720_130228_049A.MP4_147_148_ID_6,2019_0720_130228_050B.MP4_147_148_ID_6_pose,2019_0720_130228_050B.MP4_147_148_ID_6_gaze
4700,4700,2019_0720_130228_050B.MP4_148_149_ID_6,2019_0720_130228_050B.MP4,148,149,1,checking mirror middle,6,2019_0720_130228_050B.MP4_148_149_ID_6,2019_0720_130228_049A.MP4_148_149_ID_6,2019_0720_130228_050B.MP4_148_149_ID_6_pose,2019_0720_130228_050B.MP4_148_149_ID_6_gaze
4701,4701,2019_0720_130228_050B.MP4_151_152_ID_6,2019_0720_130228_050B.MP4,151,152,1,checking mirror middle,6,2019_0720_130228_050B.MP4_151_152_ID_6,2019_0720_130228_049A.MP4_151_152_ID_6,2019_0720_130228_050B.MP4_151_152_ID_6_pose,2019_0720_130228_050B.MP4_151_152_ID_6_gaze
4702,4702,2019_0720_130228_050B.MP4_153_158_ID_6,2019_0720_130228_050B.MP4,153,158,5,checking mirror driver,6,2019_0720_130228_050B.MP4_153_155_ID_6,2019_0720_130228_049A.MP4_153_155_ID_6,2019_0720_130228_050B.MP4_153_155_ID_6_pose,2019_0720_130228_050B.MP4_153_155_ID_6_gaze
4703,4703,2019_0720_130228_050B.MP4_153_158_ID_6,2019_0720_130228_050B.MP4,153,158,5,checking mirror driver,6,2019_0720_130228_050B.MP4_155_157_ID_6,2019_0720_130228_049A.MP4_155_157_ID_6,2019_0720_130228_050B.MP4_155_157_ID_6_pose,2019_0720_130228_050B.MP4_155_157_ID_6_gaze
4704,4704,2019_0720_130228_050B.MP4_159_160_ID_6,2019_0720_130228_050B.MP4,159,160,1,checking mirror driver,6,2019_0720_130228_050B.MP4_159_160_ID_6,2019_0720_130228_049A.MP4_159_160_ID_6,2019_0720_130228_050B.MP4_159_160_ID_6_pose,2019_0720_130228_050B.MP4_159_160_ID_6_gaze
4705,4705,2019_0720_130228_050B.MP4_161_162_ID_6,2019_0720_130228_050B.MP4,161,162,1,checking speed stack,6,2019_0720_130228_050B.MP4_161_162_ID_6,2019_0720_130228_049A.MP4_161_162_ID_6,2019_0720_130228_050B.MP4_161_162_ID_6_pose,2019_0720_130228_050B.MP4_161_162_ID_6_gaze
4706,4706,2019_0720_130228_050B.MP4_162_163_ID_6,2019_0720_130228_050B.MP4,162,163,1,checking mirror middle,6,2019_0720_130228_050B.MP4_162_163_ID_6,2019_0720_130228_049A.MP4_162_163_ID_6,2019_0720_130228_050B.MP4_162_163_ID_6_pose,2019_0720_130228_050B.MP4_162_163_ID_6_gaze
4707,4707,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_168_170_ID_6,2019_0720_130228_049A.MP4_168_170_ID_6,2019_0720_130228_050B.MP4_168_170_ID_6_pose,2019_0720_130228_050B.MP4_168_170_ID_6_gaze
4708,4708,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_170_172_ID_6,2019_0720_130228_049A.MP4_170_172_ID_6,2019_0720_130228_050B.MP4_170_172_ID_6_pose,2019_0720_130228_050B.MP4_170_172_ID_6_gaze
4709,4709,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_172_174_ID_6,2019_0720_130228_049A.MP4_172_174_ID_6,2019_0720_130228_050B.MP4_172_174_ID_6_pose,2019_0720_130228_050B.MP4_172_174_ID_6_gaze
4710,4710,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_174_176_ID_6,2019_0720_130228_049A.MP4_174_176_ID_6,2019_0720_130228_050B.MP4_174_176_ID_6_pose,2019_0720_130228_050B.MP4_174_176_ID_6_gaze
4711,4711,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_176_178_ID_6,2019_0720_130228_049A.MP4_176_178_ID_6,2019_0720_130228_050B.MP4_176_178_ID_6_pose,2019_0720_130228_050B.MP4_176_178_ID_6_gaze
4712,4712,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_178_180_ID_6,2019_0720_130228_049A.MP4_178_180_ID_6,2019_0720_130228_050B.MP4_178_180_ID_6_pose,2019_0720_130228_050B.MP4_178_180_ID_6_gaze
4713,4713,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_180_182_ID_6,2019_0720_130228_049A.MP4_180_182_ID_6,2019_0720_130228_050B.MP4_180_182_ID_6_pose,2019_0720_130228_050B.MP4_180_182_ID_6_gaze
4714,4714,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_182_184_ID_6,2019_0720_130228_049A.MP4_182_184_ID_6,2019_0720_130228_050B.MP4_182_184_ID_6_pose,2019_0720_130228_050B.MP4_182_184_ID_6_gaze
4715,4715,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_184_186_ID_6,2019_0720_130228_049A.MP4_184_186_ID_6,2019_0720_130228_050B.MP4_184_186_ID_6_pose,2019_0720_130228_050B.MP4_184_186_ID_6_gaze
4716,4716,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_186_188_ID_6,2019_0720_130228_049A.MP4_186_188_ID_6,2019_0720_130228_050B.MP4_186_188_ID_6_pose,2019_0720_130228_050B.MP4_186_188_ID_6_gaze
4717,4717,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_188_190_ID_6,2019_0720_130228_049A.MP4_188_190_ID_6,2019_0720_130228_050B.MP4_188_190_ID_6_pose,2019_0720_130228_050B.MP4_188_190_ID_6_gaze
4718,4718,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_190_192_ID_6,2019_0720_130228_049A.MP4_190_192_ID_6,2019_0720_130228_050B.MP4_190_192_ID_6_pose,2019_0720_130228_050B.MP4_190_192_ID_6_gaze
4719,4719,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_192_194_ID_6,2019_0720_130228_049A.MP4_192_194_ID_6,2019_0720_130228_050B.MP4_192_194_ID_6_pose,2019_0720_130228_050B.MP4_192_194_ID_6_gaze
4720,4720,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_194_196_ID_6,2019_0720_130228_049A.MP4_194_196_ID_6,2019_0720_130228_050B.MP4_194_196_ID_6_pose,2019_0720_130228_050B.MP4_194_196_ID_6_gaze
4721,4721,2019_0720_130228_050B.MP4_168_198_ID_6,2019_0720_130228_050B.MP4,168,198,30,singing,6,2019_0720_130228_050B.MP4_196_198_ID_6,2019_0720_130228_049A.MP4_196_198_ID_6,2019_0720_130228_050B.MP4_196_198_ID_6_pose,2019_0720_130228_050B.MP4_196_198_ID_6_gaze
4722,4722,2019_0720_130228_050B.MP4_173_174_ID_6,2019_0720_130228_050B.MP4,173,174,1,checking mirror middle,6,2019_0720_130228_050B.MP4_173_174_ID_6,2019_0720_130228_049A.MP4_173_174_ID_6,2019_0720_130228_050B.MP4_173_174_ID_6_pose,2019_0720_130228_050B.MP4_173_174_ID_6_gaze
4723,4723,2019_0720_130228_050B.MP4_208_209_ID_6,2019_0720_130228_050B.MP4,208,209,1,checking mirror middle,6,2019_0720_130228_050B.MP4_208_209_ID_6,2019_0720_130228_049A.MP4_208_209_ID_6,2019_0720_130228_050B.MP4_208_209_ID_6_pose,2019_0720_130228_050B.MP4_208_209_ID_6_gaze
4724,4724,2019_0720_130228_050B.MP4_223_224_ID_6,2019_0720_130228_050B.MP4,223,224,1,checking mirror middle,6,2019_0720_130228_050B.MP4_223_224_ID_6,2019_0720_130228_049A.MP4_223_224_ID_6,2019_0720_130228_050B.MP4_223_224_ID_6_pose,2019_0720_130228_050B.MP4_223_224_ID_6_gaze
4725,4725,2019_0720_130228_050B.MP4_229_230_ID_6,2019_0720_130228_050B.MP4,229,230,1,checking mirror middle,6,2019_0720_130228_050B.MP4_229_230_ID_6,2019_0720_130228_049A.MP4_229_230_ID_6,2019_0720_130228_050B.MP4_229_230_ID_6_pose,2019_0720_130228_050B.MP4_229_230_ID_6_gaze
4726,4726,2019_0720_130228_050B.MP4_294_295_ID_6,2019_0720_130228_050B.MP4,294,295,1,checking mirror middle,6,2019_0720_130228_050B.MP4_294_295_ID_6,2019_0720_130228_049A.MP4_294_295_ID_6,2019_0720_130228_050B.MP4_294_295_ID_6_pose,2019_0720_130228_050B.MP4_294_295_ID_6_gaze
4727,4727,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_5_7_ID_6,2019_0802_110603_267A.MP4_5_7_ID_6,2019_0802_110603_268B.MP4_5_7_ID_6_pose,2019_0802_110603_268B.MP4_5_7_ID_6_gaze
4728,4728,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_7_9_ID_6,2019_0802_110603_267A.MP4_7_9_ID_6,2019_0802_110603_268B.MP4_7_9_ID_6_pose,2019_0802_110603_268B.MP4_7_9_ID_6_gaze
4729,4729,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_9_11_ID_6,2019_0802_110603_267A.MP4_9_11_ID_6,2019_0802_110603_268B.MP4_9_11_ID_6_pose,2019_0802_110603_268B.MP4_9_11_ID_6_gaze
4730,4730,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_11_13_ID_6,2019_0802_110603_267A.MP4_11_13_ID_6,2019_0802_110603_268B.MP4_11_13_ID_6_pose,2019_0802_110603_268B.MP4_11_13_ID_6_gaze
4731,4731,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_13_15_ID_6,2019_0802_110603_267A.MP4_13_15_ID_6,2019_0802_110603_268B.MP4_13_15_ID_6_pose,2019_0802_110603_268B.MP4_13_15_ID_6_gaze
4732,4732,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_15_17_ID_6,2019_0802_110603_267A.MP4_15_17_ID_6,2019_0802_110603_268B.MP4_15_17_ID_6_pose,2019_0802_110603_268B.MP4_15_17_ID_6_gaze
4733,4733,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_17_19_ID_6,2019_0802_110603_267A.MP4_17_19_ID_6,2019_0802_110603_268B.MP4_17_19_ID_6_pose,2019_0802_110603_268B.MP4_17_19_ID_6_gaze
4734,4734,2019_0802_110603_268B.MP4_5_22_ID_6,2019_0802_110603_268B.MP4,5,22,17,singing,6,2019_0802_110603_268B.MP4_19_21_ID_6,2019_0802_110603_267A.MP4_19_21_ID_6,2019_0802_110603_268B.MP4_19_21_ID_6_pose,2019_0802_110603_268B.MP4_19_21_ID_6_gaze
4735,4735,2019_0802_110603_268B.MP4_17_18_ID_6,2019_0802_110603_268B.MP4,17,18,1,checking mirror middle,6,2019_0802_110603_268B.MP4_17_18_ID_6,2019_0802_110603_267A.MP4_17_18_ID_6,2019_0802_110603_268B.MP4_17_18_ID_6_pose,2019_0802_110603_268B.MP4_17_18_ID_6_gaze
4736,4736,2019_0802_110603_268B.MP4_49_50_ID_6,2019_0802_110603_268B.MP4,49,50,1,checking mirror middle,6,2019_0802_110603_268B.MP4_49_50_ID_6,2019_0802_110603_267A.MP4_49_50_ID_6,2019_0802_110603_268B.MP4_49_50_ID_6_pose,2019_0802_110603_268B.MP4_49_50_ID_6_gaze
4737,4737,2019_0802_110603_268B.MP4_98_99_ID_6,2019_0802_110603_268B.MP4,98,99,1,checking mirror middle,6,2019_0802_110603_268B.MP4_98_99_ID_6,2019_0802_110603_267A.MP4_98_99_ID_6,2019_0802_110603_268B.MP4_98_99_ID_6_pose,2019_0802_110603_268B.MP4_98_99_ID_6_gaze
4738,4738,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_256_258_ID_6,2019_0802_110603_267A.MP4_256_258_ID_6,2019_0802_110603_268B.MP4_256_258_ID_6_pose,2019_0802_110603_268B.MP4_256_258_ID_6_gaze
4739,4739,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_258_260_ID_6,2019_0802_110603_267A.MP4_258_260_ID_6,2019_0802_110603_268B.MP4_258_260_ID_6_pose,2019_0802_110603_268B.MP4_258_260_ID_6_gaze
4740,4740,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_260_262_ID_6,2019_0802_110603_267A.MP4_260_262_ID_6,2019_0802_110603_268B.MP4_260_262_ID_6_pose,2019_0802_110603_268B.MP4_260_262_ID_6_gaze
4741,4741,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_262_264_ID_6,2019_0802_110603_267A.MP4_262_264_ID_6,2019_0802_110603_268B.MP4_262_264_ID_6_pose,2019_0802_110603_268B.MP4_262_264_ID_6_gaze
4742,4742,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_264_266_ID_6,2019_0802_110603_267A.MP4_264_266_ID_6,2019_0802_110603_268B.MP4_264_266_ID_6_pose,2019_0802_110603_268B.MP4_264_266_ID_6_gaze
4743,4743,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_266_268_ID_6,2019_0802_110603_267A.MP4_266_268_ID_6,2019_0802_110603_268B.MP4_266_268_ID_6_pose,2019_0802_110603_268B.MP4_266_268_ID_6_gaze
4744,4744,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_268_270_ID_6,2019_0802_110603_267A.MP4_268_270_ID_6,2019_0802_110603_268B.MP4_268_270_ID_6_pose,2019_0802_110603_268B.MP4_268_270_ID_6_gaze
4745,4745,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_270_272_ID_6,2019_0802_110603_267A.MP4_270_272_ID_6,2019_0802_110603_268B.MP4_270_272_ID_6_pose,2019_0802_110603_268B.MP4_270_272_ID_6_gaze
4746,4746,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_272_274_ID_6,2019_0802_110603_267A.MP4_272_274_ID_6,2019_0802_110603_268B.MP4_272_274_ID_6_pose,2019_0802_110603_268B.MP4_272_274_ID_6_gaze
4747,4747,2019_0802_110603_268B.MP4_256_300_ID_6,2019_0802_110603_268B.MP4,256,300,44,singing,6,2019_0802_110603_268B.MP4_274_276_ID_6,2019_0802_110603_267A.MP4_274_276_ID_6,2019_0802_110603_268B.MP4_274_276_ID_6_pose,2019_0802_110603_268B.MP4_274_276_ID_6_gaze
